time,timestamp,seconds,connectivity,alarmtimer:alarmtimer_fired,alarmtimer:alarmtimer_start,block:block_bio_backmerge,block:block_bio_remap,block:block_dirty_buffer,block:block_getrq,block:block_touch_buffer,block:block_unplug,cachefiles:cachefiles_create,cachefiles:cachefiles_lookup,cachefiles:cachefiles_mark_active,clk:clk_set_rate,cpu-migrations,cs,dma_fence:dma_fence_init,fib:fib_table_lookup,filemap:mm_filemap_add_to_page_cache,gpio:gpio_value,ipi:ipi_raise,irq:irq_handler_entry,irq:softirq_entry,jbd2:jbd2_handle_start,jbd2:jbd2_start_commit,kmem:kfree,kmem:kmalloc,kmem:kmem_cache_alloc,kmem:kmem_cache_free,kmem:mm_page_alloc,kmem:mm_page_alloc_zone_locked,kmem:mm_page_free,kmem:mm_page_pcpu_drain,mmc:mmc_request_start,net:net_dev_queue,net:net_dev_xmit,net:netif_rx,page-faults,pagemap:mm_lru_insertion,preemptirq:irq_enable,qdisc:qdisc_dequeue,qdisc:qdisc_dequeue,random:get_random_bytes,random:mix_pool_bytes_nolock,random:urandom_read,raw_syscalls:sys_enter,raw_syscalls:sys_exit,rpm:rpm_resume,rpm:rpm_suspend,sched:sched_process_exec,sched:sched_process_free,sched:sched_process_wait,sched:sched_switch,sched:sched_wakeup,signal:signal_deliver,signal:signal_generate,skb:consume_skb,skb:consume_skb,skb:kfree_skb,skb:kfree_skb,skb:skb_copy_datagram_iovec,sock:inet_sock_set_state,task:task_newtask,tcp:tcp_destroy_sock,tcp:tcp_probe,timer:hrtimer_start,timer:timer_start,udp:udp_fail_queue_rcv_skb,workqueue:workqueue_activate_work,writeback:global_dirty_state,writeback:sb_clear_inode_writeback,writeback:wbc_writepage,writeback:writeback_dirty_inode,writeback:writeback_dirty_inode_enqueue,writeback:writeback_dirty_page,writeback:writeback_mark_inode_dirty,writeback:writeback_pages_written,writeback:writeback_single_inode,writeback:writeback_write_inode,writeback:writeback_written
55.1164,1616671979461,5.010599261,1,0,0,0,0,0,0,0,0,0,0,0,2,7,612196,0,4,0,5,552,254083,5131,0,0,23902,18741,5540,6040,1069,414,1074,252,5,109,110,89,2372,803,2254726,205,205,9,132,44,402176,402152,121,11,9,11,20,611858,384114,11,15,232,232,29,29,28,0,11,0,85,759803,400,0,66,1,0,0,25,0,0,25,1,0,0,1
60.1268,1616671991594,5.010360616,1,0,0,0,0,0,0,16,0,0,0,0,0,7,625384,0,16,0,6,558,259158,5109,0,0,23938,18712,4489,4889,775,107,790,63,38,111,111,82,1398,453,2333372,217,217,12,133,7,408821,408796,141,11,12,13,20,625020,392140,11,20,304,304,36,36,83,0,14,0,79,777247,422,0,92,1,0,0,9,0,0,9,1,0,0,1
65.1373,1616672003780,5.010522751,1,0,0,5,7,5,2,0,1,0,0,0,0,1,580790,0,6,2,10,484,220414,5063,0,1,23333,18273,3021,3468,450,21,456,0,9,109,109,82,943,280,2109850,215,215,4,132,5,401314,401299,129,16,4,6,12,580464,386570,10,11,229,229,21,21,13,0,5,0,79,719924,366,0,77,1,0,0,6,1,5,11,1,0,0,1
70.1477,1616672016622,5.010419053,1,0,0,0,0,0,0,0,0,0,0,0,0,9,586047,0,5,0,4,2785,228944,4791,0,0,22290,17383,3851,4339,893,218,901,126,4,101,101,81,1631,695,2103183,199,199,7,127,44,396950,396928,115,10,7,8,17,585655,381893,10,13,221,221,22,22,24,0,8,0,79,730261,359,0,60,1,0,0,20,0,0,20,1,0,0,1
75.1582,1616672028975,5.010498376,1,0,0,0,0,0,0,0,0,0,0,0,2,14,580303,0,3,0,5,2716,218488,4677,0,0,22161,17299,4099,4559,901,28,915,63,5,99,99,74,1631,694,2080406,193,193,7,125,45,402059,402041,114,12,7,8,17,579923,386753,10,13,217,217,32,32,26,0,8,0,71,722913,357,0,66,1,0,0,22,0,0,22,1,0,0,1
80.1686,1616672041050,5.010418689,1,0,0,5,8,5,3,8,2,0,0,0,0,7,621128,0,4,2,14,2923,256428,4969,0,1,23918,18832,5179,5621,775,99,775,0,11,113,113,89,1885,477,2312851,213,213,10,132,5,408472,408450,130,18,10,12,21,620749,390767,11,17,230,230,28,28,19,0,12,0,86,772842,395,0,87,1,5,5,11,1,5,16,1,1,0,2
85.1793,1616672053465,5.010732437,1,0,0,0,0,0,0,8,0,0,0,0,0,7,647954,0,15,0,5,2912,275475,5050,0,0,23547,18401,3777,4252,617,37,620,0,122,108,108,83,1157,352,2417672,210,210,8,135,6,414015,413987,188,11,8,10,16,647650,398293,11,16,324,324,26,26,72,0,10,0,80,817729,518,0,114,1,0,0,11,0,0,11,1,0,0,1
90.1893,1616672065301,5.010041971,1,0,0,0,0,0,0,0,0,0,0,0,0,8,627795,0,3,0,5,1458,256597,4611,0,0,23301,18253,4179,4278,757,219,637,63,5,105,105,82,1541,523,2303597,205,205,7,132,16,412156,412130,124,11,7,5,17,626790,396117,11,12,225,225,23,23,21,0,8,0,79,793296,367,0,59,1,0,0,6,0,0,6,1,0,0,1
95.1996,1616672077019,5.010280251,1,0,0,5,7,5,2,0,1,0,0,0,0,4,578600,0,3,2,9,1636,219227,4995,0,1,23189,18081,3854,4295,897,344,894,189,8,105,105,79,1626,702,2063679,205,205,7,132,44,400764,400746,122,14,7,8,17,578182,385248,10,13,227,227,22,22,23,0,8,0,76,716791,361,0,71,1,0,0,19,1,5,24,1,0,0,1
100.21,1616672088923,5.010476292,1,0,0,0,0,0,0,8,0,0,0,0,2,8,572368,0,4,0,5,589,218811,5022,0,0,23496,18344,4604,5056,1064,478,1071,126,5,106,106,81,1885,787,2083286,207,207,11,131,45,396013,395993,121,12,11,12,21,572035,379659,10,17,230,230,32,32,25,0,12,0,78,700577,371,0,74,1,0,0,24,0,0,24,1,0,0,1
105.221,1616672100953,5.011089885,1,0,0,0,0,0,0,6,0,0,0,0,0,10,523888,0,4,0,4,545,182095,4746,0,0,23777,18683,3920,4207,597,285,553,126,4,113,113,89,1557,376,1843191,213,213,9,132,5,384511,384493,126,10,9,7,16,523434,367905,9,14,228,228,27,27,17,0,11,0,86,640737,354,0,69,1,0,0,7,0,0,7,1,0,0,1
110.232,1616672112813,5.010541345,1,0,0,0,0,0,0,0,0,0,0,0,0,7,578582,0,10,0,5,2931,220255,5160,0,0,23459,18322,3250,3721,475,91,476,0,133,108,108,83,905,262,2064505,211,211,4,134,6,399817,399799,189,11,4,5,13,578229,384646,11,12,331,331,26,26,79,0,5,0,77,717302,535,0,112,1,0,0,9,0,0,9,1,0,0,1
115.243,1616672124999,5.010679470,1,0,0,0,0,0,0,41,0,0,0,0,0,3,595456,0,9,0,5,2899,233159,5018,0,0,23517,18393,3758,4210,658,88,675,0,5,149,151,121,1301,452,2134751,239,239,5,132,7,404143,404129,138,11,5,8,15,595123,388531,11,12,258,258,25,25,38,11,6,2,112,741389,381,0,66,1,0,0,8,0,0,8,1,0,0,1
120.253,1616672137865,5.010084835,1,0,0,0,0,0,0,0,0,0,0,0,0,9,579444,0,2,0,5,2895,219410,4990,0,0,23280,18173,3968,4444,886,281,912,189,5,103,103,83,1606,687,2068451,203,203,8,135,44,401733,401715,119,11,7,8,16,578831,385980,10,13,224,224,29,29,23,0,8,0,80,715782,376,0,65,0,0,0,21,0,0,21,0,0,0,0
125.266,1616672150213,5.012546495,1,0,0,0,0,0,0,0,0,0,0,0,1,13,596987,0,5,0,5,2844,234458,4806,0,0,23273,18169,4026,4509,888,29,913,63,5,104,104,75,1609,687,2185499,205,205,7,131,45,404070,404036,120,12,7,8,17,596078,388106,10,13,228,228,32,32,26,0,8,0,73,742276,349,0,57,1,0,0,21,0,0,21,1,0,0,1
130.276,1616672162088,5.010404626,1,0,0,0,0,0,0,0,0,0,0,0,0,1,580451,0,2,0,7,2747,219151,4773,0,0,22477,17649,2790,3216,246,14,262,0,5,107,107,83,766,132,2052492,203,203,2,127,5,401656,401645,119,12,2,3,7,580068,386285,7,8,214,214,27,27,14,0,3,0,80,677780,420,0,66,1,0,0,5,0,0,5,1,0,0,1
135.287,1616672173827,5.010578167,1,0,0,0,0,0,0,0,0,0,0,0,0,1,575386,0,2,0,4,486,220740,4603,0,0,23385,18321,3110,3547,460,84,468,0,4,105,105,79,905,266,2102374,207,207,4,132,6,395519,395503,123,9,4,5,12,575047,380590,10,11,222,222,25,25,15,0,5,0,77,721418,367,0,65,1,0,0,9,0,0,9,1,0,0,1
140.298,1616672186368,5.011077176,1,0,0,5,7,5,2,0,1,0,0,0,0,14,612721,0,2,2,11,527,249524,4972,0,1,23407,18309,5934,6481,1285,231,1282,0,9,104,104,75,2521,944,2272442,205,205,11,131,44,405899,405862,128,16,11,13,26,612380,388632,14,18,227,227,23,23,25,0,13,0,73,758152,377,0,78,1,0,0,25,0,0,25,1,0,0,1
145.309,1616672198585,5.010720510,1,0,0,0,0,0,0,0,0,0,0,0,0,8,590099,0,6,0,5,567,235964,4923,0,0,23858,18710,5536,5949,1071,226,1078,189,5,111,111,83,2345,818,2173125,211,211,9,131,44,397972,397947,127,12,9,9,21,589741,379903,11,15,234,234,29,29,28,0,11,0,80,738501,382,0,65,1,0,0,23,0,0,23,1,0,0,1
150.32,1616672210852,5.010722282,1,0,0,0,0,0,0,0,0,0,0,0,0,3,576987,0,8,0,5,2789,217889,5140,0,0,21765,17009,1441,2118,94,6,99,0,5,101,101,79,41,9,2026121,197,197,0,125,6,397067,397040,120,12,0,1,4,576684,384045,6,6,216,216,30,30,16,0,0,0,74,666673,432,0,62,1,5,5,2,0,0,2,1,1,0,2
155.343,1616672222536,5.023241725,1,0,0,5,7,5,2,0,1,0,0,0,0,4,585864,0,3,2,9,515,220728,4768,0,1,23618,18534,2472,3320,247,16,308,0,8,112,112,85,845,158,2118844,213,213,3,133,5,406398,406389,126,12,3,3,8,585427,390915,7,8,225,225,20,20,14,0,3,0,82,726883,349,0,72,1,0,0,5,0,1,6,1,0,0,1
160.353,1616672235337,5.009987596,1,0,0,0,0,0,0,0,0,0,0,0,0,8,577750,0,6,0,5,823,215545,4984,0,0,23365,18291,4367,4492,769,93,639,0,5,109,109,83,1529,516,2019624,213,213,7,131,17,404032,404012,124,12,7,6,17,577222,387947,11,12,237,237,27,27,26,0,8,0,79,715651,365,0,69,1,0,0,9,0,0,9,1,0,0,1
165.364,1616672246615,5.010639156,1,0,0,0,1,0,1,0,1,0,0,0,0,9,571998,0,3,0,7,551,219615,4883,0,0,23517,18391,5919,6353,1273,168,1276,126,6,105,105,82,2506,938,2055635,207,207,11,132,44,395620,395596,125,11,11,13,26,571608,378361,14,18,230,230,23,23,25,0,13,0,79,688890,370,0,70,1,5,6,27,0,0,27,1,1,0,2
170.374,1616672258568,5.010138013,1,0,0,5,7,5,2,0,1,0,0,0,0,7,593634,0,2,2,11,540,235512,5378,0,1,22664,17791,5746,6030,1066,289,1071,252,9,101,101,82,2143,814,2177136,195,195,9,126,44,400458,400433,123,16,9,8,21,593192,382598,11,15,216,216,29,29,25,0,11,0,80,679954,427,0,76,1,0,0,18,0,0,18,1,0,0,1
175.384,1616672270905,5.010359886,1,0,0,0,0,0,0,0,0,0,0,0,0,3,613236,0,3,0,5,1490,244886,4588,0,0,23105,18057,1198,1677,89,7,96,0,5,106,106,83,33,5,2209073,207,207,0,132,6,407288,407275,121,12,0,0,4,612949,393938,6,6,223,223,30,30,15,0,0,0,80,782741,362,0,61,1,0,0,3,0,0,3,1,0,0,1
180.395,1616672283337,5.010588428,1,0,0,0,1,0,1,0,1,0,0,0,0,6,660753,0,3,0,8,2753,286722,4767,0,0,23814,18736,4492,4834,616,28,624,63,7,113,113,89,1651,375,2479668,213,213,6,132,5,416844,416830,126,14,6,8,16,660525,399829,11,13,224,224,21,21,15,0,8,0,86,841544,363,0,69,1,6,6,9,0,0,9,1,1,0,2
185.409,1616672295452,5.014228313,1,0,0,0,0,0,0,0,0,0,0,0,0,12,612473,0,3,0,4,2764,247708,4787,0,0,23312,18256,4366,4453,885,345,655,126,4,104,104,79,1669,626,2266915,203,203,7,132,17,406695,406675,117,10,7,5,18,612020,390522,11,12,227,227,27,27,26,0,8,0,76,775846,345,0,66,1,0,0,9,0,0,9,1,0,0,1
190.419,1616672307706,5.010032700,1,0,0,0,0,0,0,6,0,0,0,0,2,7,602390,0,28,0,5,587,248460,5739,0,0,22606,17702,6897,7361,1415,178,1445,63,5,104,104,85,2731,1030,2240494,205,205,15,125,45,396415,396366,120,12,15,17,29,601299,378353,14,22,244,244,33,33,38,0,17,0,81,691469,456,0,73,1,0,0,23,0,0,23,1,0,0,1
195.429,1616672319735,5.009751243,1,0,0,0,0,0,0,0,0,0,0,0,0,18,595231,0,2,0,5,1381,237734,5036,0,0,23290,18269,5468,5927,1046,225,1072,126,5,109,109,86,2343,791,2186890,207,207,9,129,44,400418,400400,121,11,9,11,20,594717,382639,11,15,228,228,29,29,27,0,11,0,84,735407,382,0,66,1,0,0,24,0,0,24,1,0,0,1
200.439,1616672332302,5.010347856,1,0,0,6,8,6,2,0,1,0,0,0,0,4,593253,0,2,2,10,2872,232681,4843,0,1,23021,17982,1076,1616,77,8,86,0,9,106,106,85,23,5,2169910,209,209,0,132,6,399756,399744,126,15,0,0,4,592827,386623,6,6,224,224,25,25,16,0,0,0,83,748781,362,0,71,1,0,0,3,0,1,4,1,0,0,1
205.449,1616672344532,5.009862336,1,0,0,0,0,0,0,0,0,0,0,0,0,3,652320,0,14,0,5,2875,281440,4916,0,0,23296,18245,2962,3433,426,210,453,0,5,107,107,82,890,260,2450738,211,211,4,132,5,411436,411410,127,11,4,5,13,651456,396605,10,11,231,231,21,21,16,0,5,0,78,837300,357,0,61,0,0,0,9,0,0,9,0,0,0,0
210.459,1616672356719,5.010356189,1,0,0,0,2,0,2,0,2,0,0,0,2,16,627651,0,3,0,9,2869,266301,5358,2,0,22806,17847,6088,6546,1253,296,1264,126,8,101,101,82,2492,949,2353696,199,199,11,128,44,403829,403806,121,11,11,14,26,627345,386670,14,18,222,222,23,23,24,0,14,0,79,751503,442,0,78,3,4,6,24,0,0,24,1,3,2,4
215.469,1616672368821,5.010466866,1,0,0,5,8,5,3,8,2,0,0,0,0,8,585143,0,18,2,14,716,231372,5475,1,1,23728,18482,4813,5325,1069,296,1072,189,120,107,107,82,1883,790,2150965,209,209,11,135,45,396595,396573,197,15,11,12,21,584707,379886,11,18,334,332,33,33,81,0,12,0,78,715365,521,0,134,3,1,0,15,1,5,20,1,2,2,3
220.479,1616672380853,5.010308585,1,0,0,5,8,5,3,0,2,0,0,0,0,9,586985,0,4,2,13,1501,223524,4924,1,1,23592,18523,2639,3093,250,78,255,0,11,113,113,90,776,130,2128104,213,213,3,132,5,404236,404221,128,16,2,3,8,586775,388733,7,8,229,229,27,27,17,0,3,0,86,735980,368,0,80,3,1,0,5,1,5,10,1,2,2,3
225.49,1616672392408,5.010629000,1,0,0,5,8,5,3,0,2,0,0,0,0,1,577035,0,5,2,12,621,221210,4817,1,1,23175,18110,1074,1485,83,8,86,0,11,108,108,85,41,7,2101678,213,213,0,133,6,394973,394959,132,14,0,0,4,576718,381787,6,6,228,228,24,24,15,0,0,0,83,729036,357,0,72,3,1,0,3,1,5,8,1,2,2,3
230.501,1616672404617,5.010914000,1,0,0,5,8,5,3,6,2,0,0,0,0,1,574249,0,4,2,12,1168,219180,4664,1,1,22977,18007,3603,4141,604,155,608,126,10,105,105,80,1172,361,2047211,207,207,8,130,5,395601,395572,127,13,8,9,17,573905,380427,10,15,220,220,21,21,11,0,9,0,77,689558,414,0,81,3,1,0,9,1,5,14,1,2,2,3
235.514,1616672416484,5.012771286,1,0,0,5,8,5,3,0,2,0,0,0,1,11,612580,0,2,2,12,1584,248315,5041,1,1,23605,18474,6030,6476,1268,296,1289,63,11,106,106,87,2491,947,2261384,209,209,11,132,45,406642,406612,126,16,11,13,26,612027,389149,14,18,234,234,27,27,28,0,13,0,85,768103,375,0,82,3,1,0,23,1,5,28,1,2,2,3
240.525,1616672428474,5.010573219,1,0,0,5,8,5,3,0,2,0,0,0,0,18,592418,0,9,2,11,2942,231970,5455,1,1,24061,18781,7074,7528,1511,308,1524,252,158,152,153,124,2890,1123,2156384,241,241,12,135,47,405940,405915,225,14,12,14,28,592067,387045,17,21,393,393,38,38,129,11,15,2,116,718872,604,0,140,3,1,0,26,1,5,31,1,2,2,3
245.549,1616672440764,5.024116098,1,0,0,5,8,5,3,0,2,0,0,0,0,10,581075,0,6,2,13,2374,220140,4859,1,1,23890,18738,4339,5466,597,29,960,126,11,113,113,91,1618,404,2076848,213,213,7,132,33,403748,403729,128,16,7,9,15,580618,386775,10,14,229,229,27,27,18,0,8,0,88,723765,379,0,77,3,1,0,22,1,5,27,1,2,2,3
250.559,1616672452808,5.010358688,1,0,0,5,8,5,3,0,2,0,0,0,0,3,643286,0,3,2,13,2820,277687,4689,1,1,22678,17729,1201,1682,1565,1331,1574,1260,11,104,104,83,71,1487,2416944,203,203,0,130,7,404132,404119,127,16,0,1,4,642898,390989,6,6,218,218,24,24,14,0,1,0,80,832507,368,0,76,3,1,0,7,1,5,12,1,2,2,3
255.569,1616672464799,5.010361189,1,0,0,6,10,6,3,2,2,0,0,0,0,3,616489,0,3,2,12,2852,252057,4601,2,1,22988,17949,952,1437,70,7,77,0,11,105,105,79,38,6,2246539,205,205,0,132,5,402997,402988,128,16,0,0,4,616123,390011,6,6,217,217,20,20,10,0,0,0,76,785218,363,0,73,3,1,0,4,1,6,10,1,2,2,3
260.579,1616672476876,5.010453324,1,0,0,5,8,5,3,0,2,0,0,0,0,9,582527,0,3,2,12,1750,232409,4867,2,1,23531,18407,6045,6470,1279,169,1292,0,11,106,106,83,2517,949,2118634,207,207,11,131,45,393656,393632,125,15,11,13,26,582163,376281,14,18,234,234,27,27,29,0,13,0,80,729023,396,0,79,3,1,0,20,1,5,25,1,2,2,3
265.589,1616672488938,5.010194835,1,0,0,5,8,5,3,0,2,0,0,0,0,17,578990,0,4,2,11,1839,218991,4810,1,1,23641,18507,6182,6641,1282,295,1289,252,10,109,109,83,2491,941,2084976,213,213,11,131,45,403454,403431,126,13,11,13,26,578538,385885,14,18,238,238,33,33,27,0,13,0,79,703376,373,0,75,3,1,0,25,1,5,30,1,2,2,3
270.6,1616672500845,5.010595771,1,0,0,5,8,5,3,0,2,0,0,0,0,5,649920,0,3,2,13,2886,278400,5014,1,1,23596,18520,2644,3227,252,16,270,63,11,113,113,88,785,119,2432153,213,213,2,132,5,413096,413078,128,15,2,7,8,649758,397611,7,8,228,228,27,27,17,0,4,0,85,834160,376,0,81,3,1,0,5,1,5,10,1,2,2,3
275.61,1616672512737,5.010478011,1,0,0,5,8,5,3,0,2,0,0,0,0,3,654743,0,3,2,13,2867,287376,4808,1,1,23039,18006,1078,1558,81,71,85,63,10,109,109,84,31,13,2472847,215,215,0,132,6,406625,406610,131,14,0,0,4,654361,393504,6,6,233,233,24,24,14,0,1,0,80,862479,357,0,74,3,1,0,3,1,5,8,1,2,2,3
280.62,1616672524682,5.010272490,1,0,0,5,8,5,3,0,2,0,0,0,0,1,590196,0,14,2,13,463,225306,4756,1,1,23084,18016,987,1503,72,7,77,0,11,109,109,82,59,5,2082319,215,215,1,132,5,404086,404071,129,15,0,0,4,589904,390996,6,6,234,234,20,20,16,0,0,0,78,746396,357,0,69,3,1,0,6,1,5,11,1,2,2,3
285.63,1616672536701,5.010456344,1,0,0,0,0,0,0,0,0,0,0,0,0,20,577839,0,2,0,4,2786,219663,4830,0,0,22476,17591,6033,6464,1268,358,1282,63,4,102,102,83,2492,941,2102543,201,201,11,125,45,398434,398413,116,9,11,13,26,577410,381521,14,18,226,226,27,27,28,0,13,0,80,725102,364,0,61,1,0,0,20,0,0,20,1,0,0,1
290.641,1616672548571,5.010627489,1,0,0,0,0,0,0,0,0,0,0,0,0,6,619075,0,2,0,6,495,257916,5064,0,0,23594,18466,6210,6616,1280,294,1307,189,5,107,107,80,2501,940,2292707,211,211,11,132,45,404790,404769,123,12,11,13,26,618719,387167,14,18,234,234,33,33,27,0,13,0,78,772293,359,0,68,1,0,0,24,0,0,24,1,0,0,1
295.652,1616672560901,5.010648219,1,0,0,0,0,0,0,0,0,0,0,0,0,3,641186,0,3,0,6,2893,272508,4973,0,0,23639,18566,2629,3079,249,203,266,126,5,113,113,89,761,134,2377169,213,213,2,132,5,410107,410093,128,12,2,3,8,640811,394521,7,8,228,228,27,27,17,0,3,0,85,818343,369,0,68,1,0,0,6,0,0,6,1,0,0,1
300.662,1616672572837,5.010493792,1,0,0,0,1,0,1,0,1,0,0,0,0,0,563495,0,8,0,9,510,221171,4511,0,0,23021,17973,947,1393,68,7,75,0,7,110,110,81,41,5,2018117,215,215,0,132,5,381687,381678,131,14,0,0,4,563204,368668,6,6,233,233,20,20,11,0,0,0,75,708478,349,0,68,1,5,6,3,0,0,3,1,1,0,2
305.693,1616672585347,5.031395140,1,0,0,0,0,0,0,0,0,0,0,0,0,4,586121,0,3,0,6,2019,220431,4581,0,0,23001,17962,2177,2280,412,16,261,0,5,104,104,78,725,294,2126339,203,203,4,132,16,407351,407327,123,12,3,0,10,588039,393134,7,7,222,222,22,22,20,0,3,0,75,744240,339,0,57,1,0,0,3,0,0,3,1,0,0,1
310.704,1616672597424,5.010516970,1,0,0,0,0,0,0,0,0,0,0,0,0,16,603516,0,3,0,5,1451,236372,4785,0,0,23396,18315,6219,6648,1298,232,1310,126,5,106,106,82,2508,960,2208510,207,207,11,130,45,409011,408989,121,12,11,13,25,603124,391512,14,18,233,233,34,34,28,0,13,0,79,754796,373,0,68,1,0,0,26,0,0,26,1,0,0,1
315.715,1616672609498,5.011033217,1,0,0,5,8,5,3,0,2,0,0,0,2,14,632637,0,6,2,12,538,268800,5063,0,1,23685,18541,6220,6701,1305,232,1306,126,10,109,109,81,2519,955,2353422,213,213,11,132,45,407364,407332,128,16,11,13,25,632295,389720,14,18,238,238,33,33,28,0,13,0,78,792206,396,0,78,1,6,6,26,1,5,31,1,1,0,2
