time,timestamp,seconds,connectivity,alarmtimer:alarmtimer_fired,alarmtimer:alarmtimer_start,block:block_bio_backmerge,block:block_bio_remap,block:block_dirty_buffer,block:block_getrq,block:block_touch_buffer,block:block_unplug,cachefiles:cachefiles_create,cachefiles:cachefiles_lookup,cachefiles:cachefiles_mark_active,clk:clk_set_rate,cpu-migrations,cs,dma_fence:dma_fence_init,fib:fib_table_lookup,filemap:mm_filemap_add_to_page_cache,gpio:gpio_value,ipi:ipi_raise,irq:irq_handler_entry,irq:softirq_entry,jbd2:jbd2_handle_start,jbd2:jbd2_start_commit,kmem:kfree,kmem:kmalloc,kmem:kmem_cache_alloc,kmem:kmem_cache_free,kmem:mm_page_alloc,kmem:mm_page_alloc_zone_locked,kmem:mm_page_free,kmem:mm_page_pcpu_drain,mmc:mmc_request_start,net:net_dev_queue,net:net_dev_xmit,net:netif_rx,page-faults,pagemap:mm_lru_insertion,preemptirq:irq_enable,qdisc:qdisc_dequeue,qdisc:qdisc_dequeue,random:get_random_bytes,random:mix_pool_bytes_nolock,random:urandom_read,raw_syscalls:sys_enter,raw_syscalls:sys_exit,rpm:rpm_resume,rpm:rpm_suspend,sched:sched_process_exec,sched:sched_process_free,sched:sched_process_wait,sched:sched_switch,sched:sched_wakeup,signal:signal_deliver,signal:signal_generate,skb:consume_skb,skb:consume_skb,skb:kfree_skb,skb:kfree_skb,skb:skb_copy_datagram_iovec,sock:inet_sock_set_state,task:task_newtask,tcp:tcp_destroy_sock,tcp:tcp_probe,timer:hrtimer_start,timer:timer_start,udp:udp_fail_queue_rcv_skb,workqueue:workqueue_activate_work,writeback:global_dirty_state,writeback:sb_clear_inode_writeback,writeback:wbc_writepage,writeback:writeback_dirty_inode,writeback:writeback_dirty_inode_enqueue,writeback:writeback_dirty_page,writeback:writeback_mark_inode_dirty,writeback:writeback_pages_written,writeback:writeback_single_inode,writeback:writeback_write_inode,writeback:writeback_written
55.1183,1616585226083,5.010740732,1,0,0,7,12,263,5,271,3,0,0,0,0,9,625265,0,3,3,20,535,256127,5219,263,1,18809,14771,4100,4518,466,83,467,0,15,86,86,71,912,278,2264929,167,167,4,109,5,405037,405016,107,18,4,5,12,624887,391133,10,11,183,183,28,28,14,0,5,0,68,686273,536,0,87,3,6,4,270,2,8,278,1,4,3,2
60.1343,1616585237486,5.016026189,1,0,0,0,0,0,0,0,0,0,0,0,0,6,602013,0,2,0,5,1448,238672,6091,0,0,18494,14490,4081,4956,488,153,551,126,124,86,86,71,940,280,2135955,169,169,5,109,6,399343,399326,167,12,5,5,13,601596,385461,11,12,275,275,32,32,66,0,5,0,69,614210,687,0,111,1,0,0,9,0,0,9,1,0,0,1
65.1455,1616585249289,5.011217667,1,0,0,0,0,0,0,0,0,0,0,0,0,12,647668,0,4,0,4,534,280706,5664,0,0,22776,17952,5658,5832,827,98,671,0,4,108,108,89,2028,532,2446860,205,205,8,127,5,409421,409388,118,10,8,8,20,647237,391771,11,13,222,222,30,30,19,0,10,0,85,813050,423,0,61,1,0,0,12,0,0,12,1,0,0,1
70.1561,1616585261274,5.010632883,1,0,0,0,0,0,0,0,0,0,0,0,0,6,630138,0,3,0,5,682,261904,4891,0,0,23376,18249,4056,4469,903,93,916,63,5,111,111,88,1628,692,2343652,219,219,7,132,46,409779,409758,131,11,7,8,17,629760,394065,10,13,242,242,29,29,26,0,8,0,85,743440,391,0,68,1,0,0,15,0,0,15,1,0,0,1
75.1676,1616585273394,5.011530384,1,0,0,8,17,7,9,0,2,0,0,0,0,4,578903,0,2,2,32,560,218429,5168,1,1,23177,18083,3904,4382,904,281,905,126,23,104,104,81,1648,701,2081470,205,205,7,131,44,401670,401644,130,17,7,8,17,578466,386216,10,13,223,223,22,22,20,0,8,0,79,689326,395,0,99,3,2,7,21,1,7,28,1,4,3,2
80.1781,1616585285387,5.010469976,1,0,0,0,0,0,0,0,0,0,0,0,0,4,632486,0,2,0,5,2533,264792,6236,0,0,19796,15524,3704,4117,443,146,460,63,5,90,90,73,898,265,2361504,177,177,4,115,5,404026,404006,106,11,4,6,13,632026,389818,10,11,189,189,21,21,11,0,5,0,71,675374,555,0,64,1,0,0,6,0,0,6,1,0,0,1
85.1886,1616585297015,5.010530032,1,0,0,0,0,0,0,43,0,0,0,0,0,7,600423,0,9,0,4,1497,235478,5617,0,0,19334,15166,4712,5122,676,215,679,126,4,134,135,116,1292,449,2140110,209,209,5,111,8,402355,402331,121,10,5,6,15,600085,387566,11,12,231,231,35,35,43,11,6,2,108,599030,572,0,67,1,0,0,8,0,0,8,1,0,0,1
90.1996,1616585309136,5.011036546,1,0,0,0,0,0,0,0,0,0,0,0,0,6,576383,0,3,0,5,553,219739,4967,0,0,23858,18790,4681,5167,638,155,638,126,5,111,111,87,1664,387,2063755,211,211,6,132,5,399715,399678,127,12,6,8,17,575820,382389,11,13,227,227,28,28,18,0,8,0,86,675200,379,0,67,0,0,0,12,0,0,12,0,0,0,0
95.21,1616585320966,5.010405043,1,0,0,6,9,258,3,271,2,0,0,0,0,5,625443,0,4,3,12,468,262831,4895,263,1,22729,17742,4390,4902,922,218,919,63,10,106,106,89,1629,695,2331862,207,207,7,129,46,403539,403518,129,15,7,8,17,625052,387797,10,13,231,231,29,29,26,0,8,0,85,727804,380,0,74,1,1,0,278,2,3,281,1,0,0,1
100.22,1616585332586,5.010482756,1,0,0,7,11,7,4,0,2,0,0,0,0,5,576353,0,3,2,16,1809,221423,5584,1,1,19307,15073,4595,5100,892,343,897,63,13,88,88,74,1667,689,2093557,171,171,7,112,44,392212,392196,105,14,7,8,16,575958,377523,10,13,190,190,22,22,20,0,8,0,71,567086,561,0,86,3,2,4,21,1,7,28,1,5,4,3
105.231,1616585344227,5.010505209,1,0,0,5,8,5,3,0,2,0,0,0,0,3,558949,0,3,2,14,2455,205379,5824,1,1,19596,15296,4601,5087,895,218,901,126,11,89,89,79,1628,694,2006812,173,173,7,113,44,391162,391135,112,15,7,8,16,558592,376280,10,13,192,192,22,22,20,0,8,0,76,531457,560,0,75,3,1,0,20,1,5,25,1,2,2,2
110.244,1616585356948,5.012801977,1,0,0,0,0,0,0,0,0,0,0,0,1,7,589014,0,3,0,5,427,222046,4777,0,0,23441,18384,3263,3691,466,23,472,0,5,108,108,85,887,260,2087702,211,211,4,132,6,405865,405844,127,11,4,5,13,588328,390681,10,11,229,229,31,31,18,0,5,0,82,748288,379,0,66,1,0,0,7,0,0,7,1,0,0,1
115.255,1616585368485,5.010814956,1,0,0,0,0,0,0,8,0,0,0,0,0,10,585085,0,5,0,6,1646,220098,4718,0,0,23883,18803,5188,5594,773,99,777,0,5,111,111,89,1887,473,2109331,209,209,10,132,5,407948,407922,122,11,9,12,19,584707,390247,11,17,225,225,28,28,18,0,11,0,86,700394,392,0,72,1,0,0,9,0,0,9,1,0,0,1
120.265,1616585380425,5.009822465,1,0,0,8,11,261,3,271,2,0,0,0,0,11,617755,0,5,3,14,2498,256494,5473,262,1,19842,15559,7057,7483,1289,233,1308,0,11,93,93,81,2483,948,2293361,181,181,11,112,46,400302,400283,114,18,11,13,25,617264,383412,14,18,208,208,37,37,30,0,13,0,75,636378,501,0,79,1,1,0,287,2,6,293,1,0,0,1
125.275,1616585391814,5.010202572,1,0,0,6,13,6,7,0,2,0,0,0,2,6,619284,0,2,2,26,2500,260740,6045,2,1,19971,15682,6096,6500,1043,162,1048,63,19,95,95,83,2363,811,2303789,179,179,9,113,44,398390,398365,113,14,9,11,21,618818,381277,11,15,197,197,22,22,24,0,11,0,80,640315,576,0,96,3,5,9,21,1,6,27,1,5,4,3
130.286,1616585403574,5.010783513,1,0,0,0,0,0,0,0,0,0,0,0,0,4,578314,0,2,0,5,498,216427,5080,0,0,22261,17367,4024,4511,884,407,893,126,5,100,100,78,1637,696,2086553,197,197,7,127,44,402302,402283,116,11,7,8,17,577978,386962,10,13,215,215,22,22,20,0,8,0,76,664485,406,0,59,1,0,0,14,0,0,14,1,0,0,1
135.296,1616585416070,5.010422894,1,0,0,0,0,0,0,0,0,0,0,0,0,2,583235,0,3,0,5,1529,221214,5006,0,0,23017,17975,932,1344,67,7,77,0,5,108,108,85,28,5,2042606,213,213,0,132,5,400241,400228,124,11,0,0,3,582870,387227,6,6,228,228,20,20,14,0,0,0,82,730208,346,0,57,1,0,0,2,0,0,2,1,0,0,1
140.307,1616585428467,5.010891908,1,0,0,8,11,261,3,276,2,0,0,0,2,4,639208,0,7,3,14,1828,273021,5642,263,1,23666,18593,5666,6125,795,168,800,63,143,110,110,88,1889,465,2384555,207,207,10,133,5,409957,409924,207,17,10,12,20,638852,391982,12,18,333,333,29,29,73,0,12,0,85,791631,584,0,144,1,1,0,271,1,3,274,1,0,0,1
145.318,1616585440943,5.010646600,1,0,0,0,4,0,4,0,1,0,0,0,0,6,555810,0,3,0,16,580,208525,5582,0,0,20175,15820,7027,7499,1298,610,1303,189,13,95,95,77,2517,946,2018377,185,185,11,114,46,387083,387060,112,14,11,13,26,555390,369956,14,18,209,209,37,37,27,0,13,0,74,612123,573,0,81,1,3,9,23,0,0,23,1,1,0,2
150.329,1616585452763,5.010760772,1,0,0,0,0,0,0,0,0,0,0,0,0,7,553394,0,4,0,6,562,193412,5493,0,0,20921,16322,4332,4881,898,470,899,315,5,96,96,80,1691,694,1952022,187,187,7,120,44,398371,398352,111,12,7,8,16,552965,383222,10,13,207,207,22,22,20,0,8,0,77,649780,474,0,67,1,0,0,18,0,0,18,1,0,0,1
155.339,1616585465154,5.010381194,1,0,0,0,0,0,0,0,0,0,0,0,0,1,583425,0,3,0,5,504,219440,4707,0,0,22957,17934,927,1350,68,7,81,0,5,105,105,81,27,5,2046739,207,207,0,132,5,402933,402920,125,12,0,0,4,583095,389982,6,6,218,218,20,20,10,0,0,0,79,725642,351,0,60,1,0,0,2,0,0,2,1,0,0,1
160.35,1616585477299,5.010549168,1,0,0,7,11,263,4,269,3,0,0,0,0,2,581249,0,2,3,17,960,218676,4738,262,1,22945,17997,3602,4049,474,22,477,63,13,105,105,83,900,264,2045501,207,207,5,129,6,403384,403369,133,20,4,5,13,580939,388292,10,11,223,223,31,31,17,0,5,0,81,717455,391,0,82,1,6,5,268,2,8,276,1,1,0,2
165.361,1616585488877,5.010861462,1,0,0,8,10,8,2,0,1,0,0,0,0,19,601965,0,4,2,12,2649,238191,6487,0,1,20406,16059,5557,5991,642,160,645,126,141,99,99,83,1660,379,2205538,185,185,6,117,5,403132,403106,190,15,6,8,16,601583,386290,12,14,301,301,29,29,67,0,8,0,79,643994,734,0,137,1,0,0,9,0,2,11,1,0,0,1
170.371,1616585500494,5.009703763,1,0,0,0,0,0,0,0,0,0,0,0,2,4,620327,0,3,0,5,2502,261741,5617,0,0,20094,15768,6937,7175,1280,295,1331,63,5,92,92,80,2484,947,2327116,179,179,11,114,46,398046,398010,111,11,11,13,25,619401,380879,14,18,206,206,37,37,30,0,13,0,77,630092,571,0,69,1,0,0,27,0,0,27,1,0,0,1
175.382,1616585512453,5.010591473,1,0,0,5,11,5,6,0,2,0,0,0,0,12,571109,0,3,2,19,1254,220208,5005,0,1,23270,18154,3882,4340,897,282,906,315,17,104,104,85,1680,694,2039246,201,201,7,132,44,392388,392365,128,17,7,8,16,570810,376902,10,13,220,220,22,22,20,0,8,0,82,709014,373,0,86,1,3,9,20,1,5,25,1,2,1,2
180.393,1616585524260,5.010725592,1,0,0,0,0,0,0,0,0,0,0,0,0,6,578425,0,3,0,5,550,218108,4970,0,0,23259,18139,3851,4338,903,282,902,189,5,105,105,82,1636,687,2093965,205,205,7,132,44,401750,401723,120,11,7,8,16,578057,386209,10,13,224,224,22,22,20,0,8,0,79,716000,349,0,56,1,0,0,20,0,0,20,1,0,0,1
185.403,1616585536589,5.010213671,1,0,0,0,0,0,0,0,0,0,0,0,0,3,623917,0,3,0,5,2409,257760,5110,0,0,18398,14378,1628,2074,65,70,76,63,5,88,88,76,21,5,2261985,171,171,1,109,5,399750,399744,103,11,0,0,3,623523,387898,6,6,187,187,20,20,15,0,0,0,73,717184,526,0,59,1,0,0,2,0,0,2,1,0,0,1
190.413,1616585548712,5.010356644,1,0,0,6,12,6,6,0,2,0,0,0,0,10,590059,0,3,2,20,1292,218480,5899,0,1,20329,16042,5424,5868,631,90,643,63,16,98,98,81,1651,397,2086058,183,183,6,115,5,409420,409403,115,17,6,8,16,589705,392771,11,13,199,199,28,28,18,0,8,0,78,665266,560,0,93,1,4,8,9,1,6,15,1,1,0,2
195.423,1616585560389,5.010388836,1,0,0,0,0,0,0,0,0,0,0,0,2,10,560933,0,3,0,5,842,212155,5150,0,0,23680,18553,6293,6743,1296,422,1307,252,5,107,107,89,2502,944,2030158,209,209,11,131,46,392531,392509,126,12,11,13,25,560608,374872,14,18,236,236,37,37,30,0,13,0,86,675463,387,0,68,1,0,0,26,0,0,26,1,1,1,2
200.434,1616585572375,5.010990662,1,0,0,0,0,0,0,0,0,0,0,0,0,6,583844,0,3,0,5,508,224189,4875,0,0,23330,18189,4722,5258,1059,414,1065,252,5,108,108,89,2286,804,2105783,207,207,9,132,44,401376,401353,121,12,9,11,19,583435,385419,11,15,226,226,22,22,22,0,11,0,86,693773,372,0,64,1,0,0,23,0,0,23,1,0,0,1
205.445,1616585584638,5.011279207,1,0,0,7,11,263,4,270,3,0,0,0,0,1,563507,0,3,3,17,544,212427,5145,262,1,21483,16767,3263,3941,423,82,715,126,13,99,99,78,837,289,2045894,193,193,4,123,33,389676,389645,122,19,4,6,10,563273,375418,9,12,205,205,20,20,10,0,5,0,75,600740,470,0,80,1,4,7,276,2,8,284,1,1,0,2
210.455,1616585596962,5.010320621,1,0,0,0,0,0,0,0,0,0,0,0,0,5,643620,0,8,0,5,2382,277710,5630,0,0,19910,15643,4327,4200,544,21,475,0,5,98,98,82,1027,351,2426117,185,185,4,115,6,403285,403268,110,11,4,0,11,643177,388428,10,11,203,203,33,33,17,4,5,0,76,633447,543,0,60,1,0,0,9,0,0,9,1,0,0,1
215.466,1616585608885,5.011113123,1,0,0,0,0,0,0,0,0,0,0,0,2,5,618290,0,3,0,5,2810,253436,5177,0,0,22704,17887,4832,5274,635,90,634,0,5,108,108,86,1655,388,2293392,203,203,6,127,5,406830,406794,119,11,6,8,16,617920,389960,11,13,219,219,28,28,18,0,8,0,83,713802,440,0,68,1,0,0,11,0,0,11,1,0,0,1
220.477,1616585621509,5.010562244,1,0,0,0,0,0,0,0,0,0,0,0,0,7,612434,0,2,0,4,496,251254,5073,0,0,23644,18518,6286,6718,1293,421,1306,189,4,107,107,88,2498,953,2273619,211,211,11,131,46,404425,404398,121,10,11,13,26,611908,386692,14,18,234,234,37,37,27,0,13,0,86,735651,366,0,66,1,0,0,28,0,0,28,1,0,0,1
225.487,1616585633623,5.010171416,1,0,0,6,9,262,3,270,2,0,0,0,0,4,602069,0,2,3,13,536,242855,5096,262,1,23056,17989,4165,4595,887,407,901,126,11,103,103,84,1621,693,2223471,203,203,7,131,44,400511,400479,129,18,7,8,17,601606,384797,10,13,221,221,22,22,20,0,8,0,82,749768,375,0,77,1,1,0,281,1,3,284,1,0,0,1
230.497,1616585646196,5.010296994,1,0,0,5,7,5,2,0,1,0,0,0,2,2,579287,0,3,2,11,576,214213,5688,0,1,18573,14522,1644,2079,73,7,78,0,9,87,87,74,32,5,2008410,169,169,1,110,5,399391,399378,106,16,0,0,3,578937,387509,6,6,184,184,20,20,13,0,0,0,71,589415,541,0,71,1,0,0,3,0,0,3,1,0,0,1
235.507,1616585658057,5.010341790,1,0,0,0,4,0,4,0,1,0,0,0,0,2,643862,0,2,0,14,2527,273978,5191,0,0,20079,15714,1736,2241,88,7,97,0,13,93,93,77,28,13,2391904,183,183,0,117,6,405664,405653,115,14,0,0,3,643461,393003,6,6,198,198,30,30,15,0,0,0,75,766851,510,0,73,1,3,8,4,0,0,4,1,1,0,2
240.517,1616585669899,5.010385753,1,0,0,0,0,0,0,8,0,0,0,0,0,7,615872,0,3,0,5,2930,256902,5345,0,0,24198,19029,8083,8539,1593,121,1607,63,5,111,111,87,3499,1154,2306867,211,211,17,131,44,405269,405239,123,11,17,20,34,615530,385020,15,24,233,233,30,30,28,0,20,0,85,749250,414,0,72,1,0,0,23,0,0,23,1,1,1,2
245.528,1616585682349,5.010501433,1,0,0,0,1,256,1,278,1,0,0,0,0,7,586500,0,13,1,9,474,230828,4915,262,0,23222,18171,6886,7289,1432,178,1448,189,7,105,105,88,2765,1041,2151807,205,205,15,129,45,399234,399209,122,13,15,17,29,586114,381198,14,22,236,236,27,27,31,0,17,0,85,706084,380,0,73,1,1,0,286,1,1,287,1,0,0,1
250.539,1616585694635,5.010945812,1,0,0,8,18,7,10,0,2,0,0,0,0,4,633956,0,3,2,29,2459,268228,5845,0,1,19337,15090,3367,4086,431,208,723,126,25,89,89,76,836,309,2372250,173,173,4,113,33,401526,401506,110,17,4,6,10,633771,388048,9,12,185,185,20,20,10,0,5,0,73,629046,555,0,91,1,1,9,17,0,1,18,1,1,0,2
255.549,1616585706582,5.010179361,1,0,0,0,0,0,0,0,0,0,0,0,0,3,634316,0,3,0,5,2261,264483,5484,0,0,19491,15232,1677,2122,69,7,76,0,5,91,91,79,28,5,2342859,177,177,0,115,5,404471,404459,106,11,0,0,3,633944,391988,6,6,192,192,20,20,13,0,0,0,76,707901,551,0,61,1,0,0,2,0,0,2,1,0,0,1
260.56,1616585718638,5.010731967,1,0,0,0,0,0,0,0,0,0,0,0,0,2,638710,0,3,0,5,2910,270166,4940,0,0,23455,18395,3207,3268,454,84,469,63,5,108,108,84,880,260,2386960,211,211,4,133,6,408805,408792,127,12,4,0,12,638208,393720,10,11,229,229,31,31,18,0,5,0,81,815273,357,0,61,1,0,0,10,0,0,10,1,1,1,2
265.57,1616585731111,5.010094578,1,0,0,6,9,262,3,271,2,0,0,0,0,5,579819,0,3,3,14,2889,229501,5282,262,1,24026,18884,7897,8356,1449,365,1450,252,11,111,111,92,3253,1065,2127175,209,209,13,136,44,396476,396442,132,17,13,16,30,579331,376487,15,20,229,229,30,30,25,0,16,0,89,683935,412,0,84,1,1,0,285,1,2,287,1,0,0,1
270.581,1616585742934,5.011107288,1,0,0,9,20,8,11,6,2,0,0,0,0,9,597415,0,13,2,30,2566,244088,6128,0,1,19372,15136,7387,7827,1423,246,1425,63,147,86,86,75,2761,1041,2202435,167,167,15,113,45,393023,392985,168,18,15,17,29,597024,376051,15,23,290,290,28,28,80,0,17,0,72,599759,713,0,152,1,1,10,25,0,1,26,1,1,0,2
275.591,1616585755317,5.010422243,1,0,0,0,0,0,0,0,0,0,0,0,0,1,575840,0,2,0,5,1663,212128,5034,0,0,18243,14268,1630,2042,66,6,74,0,5,84,84,72,28,5,1984112,165,165,0,109,5,397207,397193,100,12,0,0,4,575444,385414,6,6,178,178,20,20,12,0,0,0,70,573043,529,0,56,1,0,0,5,0,0,5,1,0,0,1
280.601,1616585766720,5.010133393,1,0,0,5,7,5,2,0,1,0,0,0,2,3,632068,0,4,2,10,2893,266179,4925,0,1,22991,17963,938,1418,67,7,76,0,9,105,105,83,21,5,2329855,205,205,1,132,5,405116,405105,128,15,0,0,3,631692,392125,6,6,221,221,20,20,13,0,0,0,79,822477,370,0,71,1,0,0,2,0,1,3,1,1,1,2
285.611,1616585778283,5.010364543,1,0,0,0,0,0,0,0,0,0,0,0,0,2,579000,0,3,0,7,2152,222761,4644,0,0,23191,18126,1189,1668,87,8,97,0,5,106,106,83,25,5,2077147,207,207,0,133,6,395165,395156,121,11,0,0,3,578605,381709,6,6,223,223,30,30,15,0,0,0,80,736185,350,0,58,1,0,0,4,0,0,4,1,0,0,1
290.621,1616585790340,5.009733091,1,0,0,8,12,260,4,271,3,0,0,0,0,10,631109,0,4,3,17,1734,271289,5489,263,1,22682,17851,7982,8460,1429,176,1449,126,13,106,106,87,3226,1058,2360908,199,199,13,124,44,403986,403947,125,20,13,16,29,630151,384429,15,20,223,223,30,30,28,0,16,0,83,747668,447,0,90,1,6,6,287,2,5,292,1,1,0,2
295.631,1616585802343,5.010201114,1,0,0,0,0,0,0,0,0,0,0,0,0,11,575892,0,3,0,5,2540,227017,6021,0,0,19987,15632,6781,7226,1278,295,1290,63,54,93,93,78,2503,947,2104073,180,180,11,114,45,388820,388797,133,12,11,13,25,575506,371951,15,19,232,232,27,27,39,0,13,0,75,616696,614,0,83,1,0,0,18,0,0,18,1,0,0,1
300.641,1616585813863,5.010294869,1,0,0,0,0,0,0,0,0,0,0,0,0,12,592406,0,2,0,5,2414,227424,5567,0,0,19760,15485,6623,7058,2746,1493,2753,1260,4,89,89,78,2548,2422,2152116,175,175,11,113,45,402517,402488,107,10,11,14,26,591979,386037,14,18,194,194,23,23,21,0,14,0,76,653722,501,0,65,1,0,0,30,0,0,30,1,0,0,1
305.651,1616585826269,5.010234196,1,0,0,0,4,0,4,0,1,0,0,0,0,1,600174,0,3,0,17,486,234583,4708,0,0,23055,18011,938,1425,68,7,105,0,13,105,105,82,26,8,2193885,205,205,0,133,5,404414,404406,127,14,0,0,3,599781,391418,6,6,222,222,20,20,13,0,0,0,80,765242,362,0,74,1,3,9,2,0,0,2,1,2,1,2
310.661,1616585838238,5.009980191,1,0,0,8,11,264,3,270,2,0,0,0,2,1,581357,0,3,3,14,553,218546,4800,262,1,22743,17793,1484,1950,74,9,102,0,11,107,107,85,14,6,2035408,209,209,0,130,6,401880,401872,128,17,0,0,3,580784,388486,6,6,225,225,30,30,15,0,0,0,82,705784,384,0,74,1,1,0,264,1,4,268,1,0,0,1
315.671,1616585850483,5.010299830,1,0,0,8,10,8,2,0,1,0,0,0,2,13,617965,0,3,2,11,2532,259181,6046,0,1,20311,16009,8332,8819,1448,176,1459,189,9,96,96,88,3252,1057,2304729,179,179,13,112,44,400446,400398,111,15,13,16,29,617473,381423,15,20,202,202,30,30,28,0,16,0,85,627735,562,0,84,1,0,0,27,0,1,28,1,0,0,1
